0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	Moti	27.00
Střih	Číslo výrobku	EAN	Název	Typ výrobku	Provedení	S	MJ	Počet	Orintace	RAL	Barva základní části	Vzor	RAL	Barva dna, kapsy	Vzor	Typ	Materiál	Délka (m)	Šířka (mm)	Barva			Uchycení			NC-P	PC-P
046	046-05-01/0003	8595700108740	SOŇA	Kabelka	0003	A	ks	2	Vodorovně	8001	Okrová hnědá		9005	Černá		Ucha	Kůže	0,42	15	1017	Přírodní		čtverečková spona + opaskový šroubek + popruh	 - 	Nikl, velký popruh smetanový	1080.90	1731.40
046	046-05-01/0004	8595700108757	SOŇA	Kabelka	0004	A	ks	2	Vodorovně	7035	Světle šedá		9005	Černá		Ucha	Kůže	0,42	15	9005	Černá		čtverečková spona + opaskový šroubek + popruh	 - 	Nikl, velký popruh černý	1080.90	1731.40
046	046-05-01/0005	8595700108764	SOŇA	Kabelka	0005	A	ks	2	Vodorovně	8023	Hnědooranžová		9005	Černá		Ucha	Kůže	0,42	15	1017	Přírodní		čtverečková spona + opaskový šroubek + popruh	 - 	Nikl, velký popruh smetanový	1080.90	1731.40
047	047-05-01/0001	8595700108771	ESTER	Kabelka	0001	A	ks	2	Vodorovně	8001	Okrová hnědá		9005	Černá		Ucha	Kůže	0,42	20	1017	Přírodní		čtverečková spona + opaskový šroubek + popruh	 - 	Nikl, velký popruh smetanový	1098.34	1756.20
047	047-05-01/0002	8595700108788	ESTER	Kabelka	0002	A	ks	2	Vodorovně	8024	Hnědobéžová		8028	Zemní hnědá		Ucha	Kůže	0,42	20	9005	Černá		čtverečková spona + opaskový šroubek + popruh	 - 	Nikl, velký popruh černý	1098.34	1756.20
047	047-05-01/0003	8595700108795	ESTER	Kabelka	0003	A	ks	2	Vodorovně	9005	Černá		8023	Hnědooranžová		Ucha	Kůže	0,42	20	1017	Přírodní		čtverečková spona + opaskový šroubek + popruh	 - 	Nikl, velký popruh černý	1098.34	1756.20
047	047-05-01/0004	8595700108801	ESTER	Kabelka	0004	A	ks	2	Vodorovně	8001	Okrová hnědá		9005	Černá		Ucha	Kůže	0,42	20	1017	Přírodní		čtverečková spona + opaskový šroubek + popruh	 - 	Nikl, velký popruh černý	1098.34	1756.20
047	047-05-01/0005	8595700108818	ESTER	Kabelka	0005	A	ks	2	Vodorovně	9005	Černá		8024	Hnědobéžová		Ucha	Kůže	0,42	20	9005	Černá		čtverečková spona + opaskový šroubek + popruh	 - 	Nikl, velký popruh černý	1098.34	1756.20
047	047-05-01/0006	8595700108825	ESTER	Kabelka	0006	A	ks	2	Vodorovně	8024	Hnědobéžová		9005	Černá		Ucha	Kůže	0,42	20	1017	Přírodní		čtverečková spona + opaskový šroubek + popruh	 - 	Nikl, velký popruh černý	1098.34	1756.20
047	047-05-01/0007	8595700108832	ESTER	Kabelka	0007	A	ks	2	Vodorovně	9005	Černá		8001	Okrová hnědá		Ucha	Kůže	0,42	20	8014	Sépiová hnědá		čtverečková spona + opaskový šroubek + popruh	 - 	Nikl, velký popruh černý	1098.34	1756.20
047	047-05-01/0008	8595700108849	ESTER	Kabelka	0008	A	ks	2	Vodorovně	9005	Černá		6008	Hnědozelená		Ucha	Kůže	0,42	20	9005	Černá		čtverečková spona + opaskový šroubek + popruh	 - 	Nikl, velký popruh černý	1098.34	1756.20
047	047-05-01/0009	8595700108856	ESTER	Kabelka	0009	A	ks	2	Vodorovně	6008	Hnědozelená		9005	Černá		Ucha	Kůže	0,42	20	8017	Čokoládová hnědá		čtverečková spona + opaskový šroubek + popruh	 - 	Nikl, velký popruh černý	1098.34	1756.20
047	047-05-01/0010	8595700108863	ESTER	Kabelka	0010	A	ks	2	Vodorovně	3003	Rubínová (bordo)		9005	Černá		Ucha	Kůže	0,42	20	3003	Rubínová		čtverečková spona + opaskový šroubek + popruh	 - 	Nikl, velký popruh černý	1220.80	1856.20
048	048-05-01/0001	8595700108870	BRUNO	Pánská toaletní taštička	0001	A	ks	1	 -	9005	Černá			- 		Ucha	Kraft	0,25	15	9005	Černá		Polokroužek + jeden nýtek - vytvořeno ouško	 - 	Nikl	166.98	239.67
048	048-05-01/0002	8595700108887	BRUNO	Pánská toaletní taštička	0002	A	ks	1	 -	8001	Okrová hnědá			- 		Ucha	Kraft	0,25	15	8025	Světle hnědá		Polokroužek + jeden nýtek - vytvořeno ouško	 - 	Nikl	166.98	239.67
048	048-05-01/0003	8595700108894	BRUNO	Pánská toaletní taštička	0003	A	ks	1	 -	8028	Zemní hnědá			- 		Ucha	Kraft	0,25	15	8017	Čokoládová hnědá		Polokroužek + jeden nýtek - vytvořeno ouško	 - 	Nikl	166.98	239.67
048	048-05-01/0004	8595700108900	BRUNO	Pánská toaletní taštička	0004	A	ks	1	 -	7035	Světle šedá			- 		Ucha	Kraft	0,25	15	7035	Světle šedá		Polokroužek + jeden nýtek - vytvořeno ouško	 - 	Nikl	166.98	239.67
048	048-05-01/0005	8595700108917	BRUNO	Pánská toaletní taštička	0005	A	ks	1	 -	6008	Hnědozelená			- 		Ucha	Kraft	0,25	15	7035	Světle šedá		Polokroužek + jeden nýtek - vytvořeno ouško	 - 	Nikl	166.98	239.67
048	048-05-01/0006	8595700108924	BRUNO	Pánská toaletní taštička	0006	A	ks	1	 -	8023	Hnědooranžová			- 		Ucha	Kraft	0,25	15	7035	Světle šedá		Polokroužek + jeden nýtek - vytvořeno ouško	 - 	Nikl	166.98	239.67
048	048-05-01/0007	8595700108931	BRUNO	Pánská toaletní taštička	0007	A	ks	1	 -	9005	Černá			- 		Ucha	Kraft	0,25	15	9005	Černá		Polokroužek + jeden nýtek - vytvořeno ouško	 - 	Staromosaz	166.98	239.67
048	048-05-01/0008	8595700108948	BRUNO	Pánská toaletní taštička	0008	A	ks	1	 -	8028	Zemní hnědá			- 		Ucha	Kraft	0,25	15	8017	Čokoládová hnědá		Polokroužek + jeden nýtek - vytvořeno ouško	 - 	Staromosaz	166.98	239.67
049	049-05-01/0001	8595700108955	EMAN	Pánský motýlek	0001	A	ks	1	 -	8001	Okrová hnědá			- 		Šitý proužek se zapínáním + posunovaš	Bavlna	60	13		Různé druhy		 -	 - 	 -	161.05	272.73
049	049-05-01/0002	8595700108962	EMAN	Pánský motýlek	0002	A	ks	1	 -	7035	Světle šedá			- 		Šitý proužek se zapínáním + posunovaš	Bavlna	60	13		Různé druhy		 -	 - 	 -	161.05	272.73
049	049-05-01/0003	8595700108979	EMAN	Pánský motýlek	0003	A	ks	1	 -	8023	Hnědooranžová			- 		Šitý proužek se zapínáním + posunovaš	Bavlna	60	13		Různé druhy		 -	 - 	 -	161.05	272.73
049	049-05-01/0004	8595700108986	EMAN	Pánský motýlek	0004	A	ks	1	 -	9010	Čistě bílá			- 		Šitý proužek se zapínáním + posunovaš	Bavlna	60	13		Různé druhy		 -	 - 	 -	161.05	272.73
049	049-05-01/0005	8595700108993	EMAN	Pánský motýlek	0005	A	ks	1	 -	9005	Černá			- 		Šitý proužek se zapínáním + posunovaš	Bavlna	60	13		Různé druhy		 -	 - 	 -	161.05	272.73
049	049-05-01/0006	8595700109006	EMAN	Pánský motýlek	0006	A	ks	1	 -	5003	Safírová modrá			- 		Šitý proužek se zapínáním + posunovaš	Bavlna	60	13		Různé druhy		 -	 - 	 -	164.29	297.52
049	049-05-01/0007	8595700109013	EMAN	Pánský motýlek	0007	A	ks	1	 -	5012	Světle modrá			- 		Šitý proužek se zapínáním + posunovaš	Bavlna	60	13		Různé druhy		 -	 - 	 -	164.29	297.52
049	049-05-01/0008	8595700109020	EMAN	Pánský motýlek	0008	A	ks	1	 -	6025	Zelená			- 		Šitý proužek se zapínáním + posunovaš	Bavlna	60	13		Různé druhy		 -	 - 	 -	164.29	297.52
049	049-05-01/0009	8595700109037	EMAN	Pánský motýlek	0009	A	ks	1	 -	3022	Lososová růžová			- 		Šitý proužek se zapínáním + posunovaš	Bavlna	60	13		Různé druhy		 -	 - 	 -	164.29	297.52
049	049-05-01/0010	8595700109044	EMAN	Pánský motýlek	0010	A	ks	1	 -	3003	Rubínová			- 		Šitý proužek se zapínáním + posunovaš	Bavlna	60	13		Různé druhy		 -	 - 	 -	164.29	297.52
049	049-05-01/0011	8595700109051	EMAN dětský	Dětský motýlek	0011	A	ks	1	 -	8001	Okrová hnědá			- 		Šitý proužek se zapínáním + posunovaš	Bavlna	60	13		Různé druhy		 -	 - 	 -	158.00	256.19
049	049-05-01/0012	8595700109068	EMAN dětský	Dětský motýlek	0012	A	ks	1	 -	8023	Hnědooranžová			- 		Šitý proužek se zapínáním + posunovaš	Bavlna	60	13		Různé druhy		 -	 - 	 -	158.00	256.19
049	049-05-01/0013	8595700109075	EMAN dětský	Dětský motýlek	0013	A	ks	1	 -	5012	Světle modrá			- 		Šitý proužek se zapínáním + posunovaš	Bavlna	60	13		Různé druhy		 -	 - 	 -	158.00	256.19
049	049-05-01/0014	8595700109082	EMAN dětský	Dětský motýlek	0014	A	ks	1	 -	6025	Zelená			- 		Šitý proužek se zapínáním + posunovaš	Bavlna	60	13		Různé druhy		 -	 - 	 -	158.00	256.19
050	050-05-01/0001	8595700109099	PEPINO, PÁŤA, PAULA	Sada 3ks toaletních taštiček	0001	A	ks	1	 -	9005	Černá		 	 -	 -	Zdrhovadlo	Spirálové plast	 -	 -	9005	Černá		Šité	 - 	Nikl, hnědý pásek v jezdci	520.94	636.36
050	050-05-01/0002	8595700109105	PEPINO, PÁŤA, PAULA	Sada 3ks toaletních taštiček	0002	A	ks	1	 -	9005	Černá		 	 -	 -	Zdrhovadlo	Spirálové plast	 -	 -	9005	Černá		Šité	 - 	Nikl, jedno vodorovné prošití	520.94	636.36
050	050-05-01/0003	8595700109112	PEPINO, PÁŤA, PAULA	Sada 3ks toaletních taštiček	0003	A	ks	3	Vodorovně	7035	Světle šedá		7005	Myší šedá		Zdrhovadlo	Spirálové plast	 -	 -	7032	Štěrková šedá		Šité	 - 	Nikl, dvě vodorovné prošití	520.94	636.36
050	050-05-01/0004	8595700109129	PEPINO, PÁŤA, PAULA	Sada 3ks toaletních taštiček	0004	A	ks	3	Vodorovně	8001	Okrová hnědá		8024	Hnědobéžová		Zdrhovadlo	Spirálové plast	 -	 -	8025	Světle hnědá		Šité	 - 	Nikl, dvě vodorovné prošití	520.94	636.36
050	050-05-01/0005	8595700109136	PEPINO, PÁŤA, PAULA	Sada 3ks toaletních taštiček	0005	A	ks	2	Vodorovně	8024	Hnědobéžová		5024	Pastelová modrá		Zdrhovadlo	Spirálové plast	 -	 -	8025	Světle hnědá		Šité	 - 	Nikl, jedno vodorovné prošití	520.94	636.36
050	050-05-01/0006	8595700109143	PEPINO, PÁŤA, PAULA	Sada 3ks toaletních taštiček	0006	A	ks	2	Vodorovně	8024	Hnědobéžová		3005	Vínová červená		Zdrhovadlo	Spirálové plast	 -	 -	8025	Světle hnědá		Šité	 - 	Nikl, jedno vodorovné prošití	520.94	636.36
050	050-05-01/0007	8595700109150	PEPINO, PÁŤA, PAULA	Sada 3ks toaletních taštiček	0007	A	ks	3	Vodorovně	7035	Světle šedá		5018	Tyrkysová modrá		Zdrhovadlo	Spirálové plast	 -	 -	7032	Štěrková šedá		Šité	 - 	Nikl, dvě vodorovné prošití	520.94	636.36
050	050-05-01/0008	8595700109167	PEPINO, PÁŤA, PAULA	Sada 3ks toaletních taštiček	0008	A	ks	1	-	7035	Světle šedá		 	 -	 -	Zdrhovadlo	Spirálové plast	 -	 -	7032	Štěrková šedá		Šité	 - 	Nikl, dvě vodorovné prošití	520.94	636.36
050	050-05-01/0009	8595700109174	PEPINO, PÁŤA, PAULA	Sada 3ks toaletních taštiček	0009	A	ks	3	Vodorovně	8023	Hnědooranžová		8024	Hnědobéžová		Zdrhovadlo	Spirálové plast	 -	 -	8025	Světle hnědá		Šité	 - 	Nikl, dvě vodorovné prošití	520.94	636.36
050	050-05-01/0010	8595700109181	PEPINO, PÁŤA, PAULA	Sada 3ks toaletních taštiček	0010	A	ks	3	Vodorovně	6008	Hnědozelená		8024	Hnědobéžová		Zdrhovadlo	Spirálové plast	 -	 -	8017	Čokoládová hnědá		Šité	 - 	Nikl, dvě vodorovné prošití	520.94	636.36
050	050-05-01/0011	8595700109198	PEPINO, PÁŤA, PAULA	Sada 3ks toaletních taštiček	0011	A	ks	1	 -	9005	Černá		 	 -	 -	Zdrhovadlo	Spirálové plast	 -	 -	9005	Černá		Šité	 - 	Nikl, dvě vodorovné prošití	520.94	636.36
050	050-05-01/0012	8595700109204	PEPINO, PÁŤA, PAULA	Sada 3ks toaletních taštiček	0012	A	ks	1	 -	9005	Černá		6024	Dopravní zelená		Zdrhovadlo	Spirálové plast	 -	 -	9005	Černá		Šité	 - 		520.94	636.36
050	050-05-01/0013	8595700109211	PEPINO, PÁŤA, PAULA	Sada 3ks toaletních taštiček	0013	A	ks	1	 -	9010	Čistě bílá		 	 -	 -	Zdrhovadlo	Spirálové plast	 -	 -	9010	Čistě bílá		Šité	Hanunka	Nikl	770.00	945.00
050	050-05-01/0014	8595700109228	PEPINO, PÁŤA, PAULA	Sada 3ks toaletních taštiček	0014	A	ks	3	Vodorovně	8023	Hnědooranžová		 	 -	 -	Zdrhovadlo	Spirálové plast	 -	 -	8025	Světle hnědá		Šité	 - 	Nikl, dvě vodorovné prošití	520.94	636.36
050	050-05-01/0015	8595700109235	PEPINO, PÁŤA, PAULA	Sada 3ks toaletních taštiček	0015	A	ks	1	 -	8023	Hnědooranžová		 	 -	 -	Zdrhovadlo	Spirálové plast	 -	 -	8025	Světle hnědá		Šité	 - 	Nikl	520.94	636.36
051	051-05-01/0001	8595700109242	POLI	Příruční taštička	0001	A	ks	různé	různé barvy		-		 	 -		Zdrhovadlo	Spirálové plast	170			-		Šité	různé	Nikl	198.43	293.38
051	051-05-01/0002	8595700109259	POLI	Příruční taštička	0002	A	ks	různé	různé barvy	8023	Hnědooranžová		 	 -		Zdrhovadlo	Spirálové plast	170			-		Šité	různé	Nikl	198.43	293.38
051	051-05-01/0003	8595700109266	POLI	Příruční taštička	0003	A	ks	různé	různé barvy	6008	Hnědozelená		 	 -		Zdrhovadlo	Spirálové plast	170			-		Šité	různé	Nikl	198.43	293.38
051	051-05-01/0004	8595700109273	POLI	Příruční taštička	0004	A	ks	různé	různé barvy	8001	Okrová hnědá		 	světle modrá		Zdrhovadlo	Spirálové plast	170			-		Šité	různé	Nikl	198.43	293.38
051	051-05-01/0005	8595700110897	POLI	Příruční taštička	0005	A	ks	2	Vodorovně	8001	Okrová hnědá		 	potisk velký puntík		Zdrhovadlo	Spirálové plast	170			-		Šité	Spodní část bez potisku, vrchní část přední strany s potískem- nesourodý puntík, nášivka Ali v barvě taštičky	Nikl	198.43	293.38
051	051-05-01/0006	8595700110972	POLI	Příruční taštička	0006	A	ks	2	Vodorovně	9005	Černá		 	potisk malý černý  puntík		Zdrhovadlo	Spirálové plast	170			-		Šité	Spodní část bez potisku, vrchní část přední strany s potískem- mylý černý puntík, nášivka Ali Sahara v černé časti	Nikl	198.43	293.38
051	051-05-01/0007	8595700111245	POLI	Příruční taštička	0007	A	ks	1	Vodorovně	7035	Světle šedá					Zdrhovadlo	Spirálové plast	170			-		Šité	nášivka Ali Sahara 	Nikl	198.43	247.11
051	051-05-01/0008	8595700111252	POLI	Příruční taštička	0008	A	ks	2	Vodorovně	9005	Černá		 	potisk černý  pruh podélně		Zdrhovadlo	Spirálové plast	170			-		Šité	Spodní část bez potisku černá, vrchní část přední strany s potískem- černý pruh podélně, nášivka Ali Sahara v pruhované části	Nikl	198.43	293.38
051	051-05-01/0009	8595700111269	POLI	Příruční taštička	0009	A	ks	2	Vodorovně	9005	Černá		 	Stříbrná folie		Zdrhovadlo	Spirálové plast	170			-		Šité	Spodní část bez potisku černá, vrchní část přední strany se stříbrnou folií 2/3	Nikl	198.43	293.38
051	051-05-01/0010	8595700111276	POLI	Příruční taštička	0010	A	ks	2	Vodorovně	8001	Okrová hnědá		 	potisk černý  pruh příčně		Zdrhovadlo	Spirálové plast	170			-		Šité	Spodní část bez potisku, vrchní část přední strany s potískem- černý pruh příčně, nášivka Ali Sahara v pruhované části	Nikl	198.43	293.38
051	051-05-01/0011	8595700111283	POLI	Příruční taštička	0011	A	ks	2	Vodorovně	9005	Černá		 	potisk černý  pruh podélně		Zdrhovadlo	Spirálové plast	170			-		Šité	Spodní část s potiskem- černý pruh příčně na bílé podkladu 1/5, vrchní část bez potísku- černý pruh příčně, nášivka Ali Sahara v černé části	Nikl	198.43	293.38
052	052-05-01/0001	8595700109280	ADÉLA	Kabelka	0001	A	ks	1	 -	8028	Zemní hnědá		 	 -	-	Popruh	Bavlna	1,7	25	9005	Černá		Karabina	Přední kapsa	Nikl	334.13	619.83
052	052-05-01/0002	8595700109297	ADÉLA	Kabelka	0002	A	ks	1	 -	8028	Zemní hnědá		 	 -	-	Šňůra kulatá	Bavlna	1,7	10	1017	Přírodní		Uzel	Šňůra pletená přírodní / tmavomodré opletení/ přední kapsa	Nikl	334.13	619.83
052	052-05-01/0003	8595700109303	ADÉLA	Kabelka	0003	A	ks	1	 -	9005	Černá		 	 -	-	Šnůra proplétaná plochá	Bavlna	1,7	10	1017	Přírodní		Uzel	Šňůra kohoutí stopa bílá/črná	Nikl	334.13	619.83
052	052-05-01/0004	8595700109310	ADÉLA	Kabelka	0004	A	ks	1	 -	3003	Rubínová		 	 -	-	Šňůra kulatá	Bavlna	1,7	10	9010	Čistě bílá		Uzel	Šňůra kulatá bílá + stříbrná nitka/kapsa	Nikl	334.13	619.83
052	052-05-01/0005	8595700109327	ADÉLA	Kabelka	0005	A	ks	1	 -	9005	Černá		 	 -	-	Kožené ucho	Kůže	1,7	10	9005	Černá		Karabina	Přední kapsa	Nikl	498.58	785.12
052	052-05-01/0006	8595700109334	ADÉLA	Kabelka	0006	A	ks	1	 -	6008	Hnědozelená		 	 -	-	Popruh	Bavlna	1,7	25	9005	Černá		Karabina	Přední kapsa	Staromosaz	334.13	619.83
052	052-05-01/0007	8595700109341	ADÉLA	Kabelka	0007	A	ks	1	 -	9005	Černá		 	 -	-	Šňůra kulatá	Bavlna	1,7	10	9005	Černá		Uzel	Přední kapsa	Nikl	334.13	619.83
052	052-05-01/0008	8595700109358	ADÉLA	Kabelka	0008	A	ks	1	 -	7035	Světle šedá		 	 -	-	Šnůra proplétaná plochá	Bavlna	1,7	10	1017	Přírodní		Uzel	Šňůra kohoutí stopa bílá/črná	Nikl	334.13	619.83
052	052-05-01/0009	8595700109365	ADÉLA	Kabelka	0009	A	ks	1	 -	8001	Okrová hnědá		 	 -	-	Popruh	Bavlna	1,7	25	9001	Krémová		Karabina	Přední kapsa	Nikl	334.13	619.83
052	052-05-01/0010	8595700109372	ADÉLA	Kabelka	0010	A	ks	1	 -	8023	Hnědooranžová		 	 -	-	Popruh	Bavlna	1,7	25	9005	Černá		Karabina	Přední kapsa	Nikl	334.13	619.83
052	052-05-01/0011	8595700109389	ADÉLA	Kabelka	0011	A	ks	1	 -		Žlutá		 	 -	-	Kožené ucho	Kůže	1,7	10	9005	Černá		Karabina	Přední kapsa	Nikl	498.58	785.12
052	052-05-01/0012	8595700109396	ADÉLA	Kabelka	0012	A	ks	1	 -		Žlutá		 	 -	-	Šnůra proplétaná plochá	Bavlna	1,7	10	9005	Černá, Bílá		Uzel	Přední kapsa, šnůra kohoutí stopa černo/bílá	Nikl	334.13	619.83
052	052-05-01/0013	8595700109402	ADÉLA	Kabelka	0013	A	ks	1	 -	9005	Černá		 	 -	-	Kožené ucho	Kůže	1,7	10	1017	Přírodní		Karabina	Přední kapsa	Nikl	498.58	785.12
052	052-05-01/0014	8595700109419	ADÉLA	Kabelka	0014	A	ks	1	 -	9005	Černá		 	 -	-	Kožené ucho	Kůže	1,7	10	3028	Červená		Karabina	 - 	Nikl	498.58	785.12
052	052-05-01/0015	8595700109426	ADÉLA malá	Kabelka	0015	A	ks	1	 -	9005	Černá		 	 -	-	Šňůra kulatá	Bavlna	1,7	10	1017	Přírodní		Uzel	Šňůra pletená přírodní / tmavomodré opletení/ výška 20cm	Nikl	334.13	619.83
052	052-05-01/0016	8595700109433	ADÉLA	Kabelka	0016	A	ks	1	 -	8028	Zemní hnědá		 	 -	-	Popruh	Bavlna	1,7	25	9005	Černá		Karabina	Přední kapsa	Staromosaz	334.13	619.83
052	052-05-01/0017	8595700109440	ADÉLA	Kabelka	0017	A	ks	1	 -	5024	Pastelová modrá		 	 -	-	Popruh	Bavlna	1,7	25	9001	Krémová		Karabina	Přední kapsa	Nikl	420.00	652.89
052	052-05-01/0018	8595700109457	ADÉLA	Kabelka	0018	A	ks	1	 -	2001	Červeno oranžová		 	 -	-	Kožené ucho	Kůže	1,7	10	9005	Černá		Karabina	Přední kapsa	Nikl	498.58	785.12
052	052-05-01/0019	8595700109464	ADÉLA	Kabelka	0019	A	ks	1	 -		Žlutá		 	 -	-	Popruh	Bavlna	1,7	25	9001	Krémová		Karabina	Přední kapsa	Nikl	334.13	619.83
052	052-05-01/0020	8595700109471	ADÉLA	Kabelka	0020	A	ks	1	 -	2005	Fluorescenční oranžová		 	 -	-	Kožené ucho	Kůže	1,7	10	9005	Černá		Karabina	Přední kapsa	Nikl	498.58	785.12
052	052-05-01/0021	8595700109488	ADÉLA	Kabelka	0021	A	ks	1	 -	5003	Safírová modrá		 	 -	-	Kožené ucho	Kůže	1,7	10	9005	Černá		Karabina	Přední kapsa	Nikl	498.58	785.12
052	052-05-01/0022	8595700109495	ADÉLA	Kabelka	0022	A	ks	1	 -	3024	Zářivá červená		 	 -	-	Kožené ucho	Kůže	1,7	10	9005	Černá		Karabina	Přední kapsa	Nikl	498.58	785.12
052	052-05-01/0023	8595700109501	ADÉLA	Kabelka	0023	A	ks	1	 -	5020	Modrá oceán		 	 -	-	Kožené ucho	Kůže	1,7	10	9005	Černá		Karabina	Přední kapsa	Nikl	498.58	785.12
052	052-05-01/0024	8595700109518	ADÉLA	Kabelka	0024	A	ks	1	 -	8001	Okrová hnědá		 	 -	-	Popruh	Bavlna	1,7	25	9001	Krémová		Karabina	Přední kapsa	Staromosaz	420.00	652.89
052	052-05-01/0025	8595700109525	ADÉLA	Kabelka	0025	A	ks	1	 -	8001	Okrová hnědá		 	 -	-	Popruh	Bavlna	1,7	25	9005	Černá		Karabina	Přední kapsa	Staromosaz	334.13	619.83
052	052-05-01/0026	8595700109532	ADÉLA	Kabelka	0026	A	ks	1	 -		Žlutá		 	 -	-	Popruh	Bavlna	1,7	25	9005	Černá		Karabina	Přední kapsa, černá nit	Nikl	420.00	652.89
052	052-05-01/0027	8595700110767	ADÉLA	Kabelka	0027	A	ks	1	 -	9005	Černá		 	 -	-	Popruh	Bavlna	1,7	10	9005	Černá		Karabina	Přední kapsa	Nikl	334.13	619.83
052	052-05-01/0028	8595700110880	ADÉLA	Kabelka	0028	A	ks	1	 -	3032	Palisandr		 	 -	-	Kožené ucho	Kůže	1,7	10	3003	Rubínová		Uzel	Přední kapsa	Nikl	498.58	785.12
052	052-05-01/0029	8595700111702	ADÉLA	Kabelka	0029	A	ks	1	 -	3024	Zářivá červená		 	 -	-	Popruh	Bavlna	1,7	25	9005	Černá		Karabina	Přední kapsa	Nikl	420.00	652.89
052	052-05-01/0030		ADÉLA	Kabelka	0030	A	ks	1	 -	7035	Světle šedá		 	 -	-	Popruh	Bavlna	1,7	10	7035	Světle šedá		Karabina	Přední kapsa	Nikl	334.13	619.83
053	053-05-01/0001	8595700109549	BLANKA	Batoh	0001	A	ks	1	 -	9005	Černá		 	 -	-	Ucha	Bavlna	0,9	25	9005	Černá		Karabina	bez motivu, klopa, 1x kovové zapínání	Nikl	665.76	1057.85
053	053-05-01/0002	8595700109556	BLANKA	Batoh	0002	A	ks	2	 -	9005	Černá		8001	Okrová hnědá		Ucha	Bavlna	0,9	25	9005	Černá		Karabina	bez motivu, klopa, 1x kovové zapínání	Nikl	665.76	1057.85
053	053-05-01/0003	8595700109563	BLANKA	Batoh	0003	A	ks	1	 -	8001	Okrová hnědá		 	 -	-	Ucha	Bavlna	0,9	25	9001	Krémová		Karabina	bez motivu, klopa, 2x kovové zapínání	Nikl	665.76	1057.85
054	054-05-01/0001	8595700109570	HANKA	Batoh	0001	A	ks	2	 -	7035	Světle šedá		7036	Platinová šedá		Ucha	Kůže	0,8	12	7024	Grafitová šedá		Kulaté zapínání kovové s karabinou	Klopa stříbrná folie/papír, tělo batohu standard papír	Nikl	659.85	938.47
054	054-05-01/0002	8595700109587	HANKA	Batoh	0002	A	ks	2	 -	8024	Hnědobéžová		8020	Zlatá		Ucha	Kůže	0,8	12	8002	Signální hnědá		Kulaté zapínání kovové s karabinou	Klopa zlatá folie/papír, tělo batohu standard papír	Nikl	659.85	938.47
054	054-05-01/0003	8595700109594	HANKA	Batoh	0003	A	ks	2	 -	3003	Rubínová		9005	Černá		Ucha	Kůže	0,8	12	3005	Vínová červená		Kulaté zapínání kovové s karabinou	Klopa černá standard/papír, tělo batohu barvený papír	Nikl	659.85	938.47
054	054-05-01/0004	8595700109600	HANKA	Batoh	0004	A	ks	2	 -	7035	Světle šedá		9005	Černá		Ucha	Kůže	0,8	12	7024	Grafitová šedá		Kulaté zapínání kovové s karabinou	Klopa + tělo černá standard/papír	Nikl	659.85	938.47
054	054-05-01/0005	8595700109617	HANKA	Batoh	0005	A	ks	1	 -	9005	Černá			-	 -	Ucha	Kůže	0,8	12	1017	Žlutá šafránová		Kulaté zapínání kovové s karabinou	Klopa + tělo černá standard/papír	Nikl	659.85	938.47
054	054-05-01/0006	8595700109624	HANKA	Batoh	0006	A	ks	2	 -	9005	Černá		7036	Platinová šedá		Ucha	Kůže	0,8	12	9005	Černá		Kulaté zapínání kovové s karabinou	Klopa stříbrná folie/papír,  tělo černá standard/papír	Nikl	659.85	938.47
054	054-05-01/0007	8595700109631	HANKA	Batoh	0007	A	ks	2	 -	9005	Černá		7039	Křemenná šedá		Ucha	Kůže	0,8	12	9005	Černá		Kulaté zapínání kovové s karabinou	Klopa tmavé stříbro folie/papír,  tělo černá standard/papír	Nikl	659.85	938.47
054	054-05-01/0008	8595700109648	HANKA	Batoh	0008	A	ks	2	 -	9005	Černá		7039	Křemenná šedá		Ucha	Kůže	0,8	12	8017	Čokoládová hnědá		Kulaté zapínání kovové s karabinou	Klopa tmavé stříbro folie/papír,  tělo černá standard/papír	Nikl	659.85	938.47
054	054-05-01/0009	8595700109655	HANKA	Batoh	0009	A	ks	2	 -	8028	Zemní hnědá		8020	Zlatá		Ucha	Kůže	0,8	12	8017	Čokoládová hnědá		Kulaté zapínání kovové s karabinou	Klopa zlatá folie/papír,  tělo čokoláda standard/papír	Nikl	659.85	938.47
054	054-05-01/0010	8595700109662	HANKA	Batoh	0010	A	ks	2	 -	9005	Černá		8020	Slonová kost	3024	Ucha	Kůže	0,8	12	9005	Černá		Kulaté zapínání kovové s karabinou	Klopa  standard/papír, na střed nášivka hnědá ALI	Nikl	659.85	938.47
054	054-05-01/0011	8595700109679	HANKA	Batoh	0011	A	ks	2	 -	9005	Černá		3024	Zářivá červená		Ucha	Kůže	0,8	12	9005	Černá		Kulaté zapínání kovové s karabinou	Klopa  standard/papír, na střed nášivka hnědá ALI	Nikl	659.85	938.47
054	054-05-01/0012	8595700109686	HANKA	Batoh	0012	A	ks	2	 -	9005	Černá			Černá/ bíla mandala		Ucha	Kůže	0,8	12	9005	Černá v kombinaci mandalou. hnědá nášivka ALI dole		Kulaté zapínání kovové s karabinou	Klopa  standard/papír, na střed nášivka hnědá ALI	Nikl	659.85	938.47
